kode,nama_produk,unit,trx_count,qty_sum,qty_mean,qty_median,qty_std,qty_max,qty_p75,qty_p95,outlier_jumlah_beli,permintaan_kategori
K0000189,KAPSUL GEMUKKU,BTL,7,14.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
K000065,KETOCONAZOLE CR 15G,TUBE,7,18.0,2.5714285714285716,1.0,2.370453040886408,6.0,4.0,6.0,0,1
K00007,KALPANAX KRIM 10g,TUBE,7,12.0,1.7142857142857142,1.0,1.8898223650461359,6.0,1.0,4.4999999999999964,0,0
K0000789,KAPAS KHARISMA 30g,PCS,119,242.0,2.033613445378151,1.0,4.073337808254634,24.0,1.0,12.0,0,1
K000138,KARET DOT PIGEON,PCS,162,422.0,2.6049382716049383,1.0,6.0107130287660855,48.0,2.0,3.9499999999999886,0,1
L0000001,LACTACID BABY,BTL,148,236.0,1.5945945945945945,1.0,1.12991383596506,6.0,2.0,3.0,0,0
L0000003,LACTO-B,SACH,237,1140.0,4.810126582278481,2.0,8.997752943638568,40.0,3.0,40.0,0,1
L0000005,LAMESON 4MG,TAB,27,286.0,10.592592592592593,10.0,18.172801442009767,100.0,10.0,10.0,1,1
L0000006,LANG INHALER,PCS,37,65.0,1.7567567567567568,1.0,1.72248859704991,6.0,1.0,6.0,0,0
L0000007,LANSOPRAZOLE,STRIP,142,267.0,1.880281690140845,1.0,1.3656494797890808,6.0,2.0,4.0,0,1
L0000009,LASERIN 30 ML,BTL,89,195.0,2.191011235955056,1.0,2.584377912197467,12.0,2.0,8.0,0,1
L0000010,LAXING,STRIP,33,183.0,5.545454545454546,3.0,7.479517485652522,25.0,5.0,25.0,0,1
L00000100,LOKEV KAP,STRIP,213,569.0,2.671361502347418,1.0,4.279721438411353,20.0,2.0,11.999999999999886,0,1
L0000012,LIVRON B-PLEX,STRIP,13,31.0,2.3846153846153846,1.0,2.5012817227194253,10.0,3.0,6.3999999999999915,0,1
L0000013,LODIA 2MG,TAB,179,3554.0,19.854748603351954,10.0,30.03969503649934,180.0,10.0,120.0,1,1
L0000014,LORATADINE 10MG,TAB,50,1010.0,20.2,10.0,25.35382272026473,100.0,10.0,100.0,1,1
L0000015,LOTTE,BTL,99,170.0,1.7171717171717171,1.0,2.0851290961864564,12.0,1.0,6.0,0,0
L0000016,LELAP,STRIP,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
L0000017,LANSET,PCS,1791,8155.0,4.553322166387493,1.0,26.67028830108876,600.0,1.0,3.0,1,1
L0000018,LASERIN 60ML,BTL,143,253.0,1.7692307692307692,1.0,2.009457595136613,12.0,1.0,6.0,0,1
L0000019,LIKOKALK,STRIP,376,1259.0,3.348404255319149,2.0,4.483260433376046,20.0,3.0,10.0,0,1
L0000029,LISINOPRIL 10MG,STRIP,21,33.0,1.5714285714285714,1.0,0.8106434833777775,3.0,2.0,3.0,0,0
L0000033,LASERIN 110ML,BTL,104,182.0,1.75,1.0,2.003637468904022,12.0,1.0,6.0,0,0
L0000034,LASERIN MADU 60ML,BTL,42,66.0,1.5714285714285714,1.0,1.3818131803920624,6.0,1.0,5.849999999999987,0,0
L0000037,LIKOKALK PLUS,STRIP,28,73.0,2.607142857142857,1.0,3.1191082024892918,10.0,2.0,10.0,0,1
L0000045,LISTERIN GREEN TEA 80,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
L0000046,LAMESON 8MG,TAB,23,190.0,8.26086956521739,3.0,20.224237015171916,100.0,5.5,10.0,1,1
L0000047,LISTERINE COOL MINT 250ML,BTL,40,57.0,1.425,1.0,0.6751068291531577,3.0,2.0,3.0,0,0
L0000051,LAMANDEL,POT,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
L0000052,LAPIBAL,STRIP,37,80.0,2.1621621621621623,1.0,2.793976790581179,10.0,2.0,10.0,0,1
L0000054,LAXADINE 60ML,BTL,5,8.0,1.6,2.0,0.5477225575051661,2.0,2.0,2.0,0,0
L0000063,LASERIN MADU 30ML,BTL,12,61.0,5.083333333333333,1.0,13.527469247513528,48.0,1.0,23.249999999999968,0,1
L0000064,LOLLIPOP,PCS,20,31.0,1.55,1.0,0.7591546545162482,4.0,2.0,2.1000000000000014,0,0
L0000067,L-BIO,SACH,43,133.0,3.0930232558139537,2.0,6.054569126615873,30.0,2.0,3.8999999999999986,0,1
L0000069,LISTERIN MULTI PROTECT 250ML,BTL,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
L0000072,LO HAN KUO,KOTAK,1,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0,1
L0000073,LISTERIN COOL MINT 80ML,BTL,29,40.0,1.3793103448275863,1.0,0.676851592904777,3.0,2.0,3.0,0,0
L0000074,LERZIN,STRIP,326,784.0,2.4049079754601226,1.0,3.637645962068269,20.0,2.0,15.0,0,1
L0000075,LACTACY BABY 150ML,BTL,78,114.0,1.4615384615384615,1.0,0.784464540552736,3.0,2.0,3.0,0,0
L0000077,LATIBET 5MG,STRIP,87,422.0,4.850574712643678,3.0,5.070500034128516,20.0,4.5,20.0,0,1
L0000078,11,BTL,54,104.0,1.9259259259259258,1.0,3.4632946025198987,24.0,1.0,5.399999999999977,0,1
L0000086,12,BTL,46,112.0,2.4347826086956523,1.0,3.208683869425756,12.0,2.0,12.0,0,1
L0000089,LORIHIS SYR 5MG 60ML,BTL,2,4.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
L0000091,LERZIN SYR,BTL,99,152.0,1.5353535353535352,1.0,0.9509729852289879,6.0,2.0,3.0,0,0
L0000092,LE MINERAL 600ML,BTL,187,430.0,2.299465240641711,1.0,6.063831583737779,48.0,1.0,4.399999999999977,0,1
L0000093,LE MINERAL 330ML,BTL,91,176.0,1.934065934065934,1.0,4.152113779757105,24.0,1.0,3.5,0,1
L0000095,LISTERIN FRESH BURST 80ML,BTL,33,47.0,1.4242424242424243,1.0,0.7512615652314042,3.0,2.0,3.0,0,0
L0000096,LISTERIN TARTAR 250ML,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
L0000097,LOLLIPOP BESAR,PCS,5,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
L0000099,LERZIN DROP,BTL,10,15.0,1.5,1.0,0.8498365855987975,3.0,1.75,3.0,0,0
L0000100,LANPEPSA 120ML,BTL,42,83.0,1.9761904761904763,1.0,2.300456956071196,10.0,2.0,9.599999999999966,0,1
L0000102,LASEGAR KLG ANAK,KLG,52,100.0,1.9230769230769231,1.0,2.7924699436383698,18.0,1.0,6.0,0,1
L0000103,13,BTL,21,52.0,2.4761904761904763,1.0,2.943111408340629,12.0,3.0,8.0,0,1
L0000104,LISINOPRIL 5MG,STRIP,13,27.0,2.076923076923077,2.0,0.8623164985025762,3.0,3.0,3.0,0,1
L0000105,LAMBUCID SYR 60ML,BTL,16,27.0,1.6875,1.0,0.9464847243000457,3.0,3.0,3.0,0,0
L0000106,LACTACYD FEMININE 60ML,BTL,14,19.0,1.3571428571428572,1.0,0.633323693776651,3.0,1.75,2.3499999999999996,0,0
L0000107,14,BTL,5,11.0,2.2,1.0,2.16794833886788,6.0,2.0,5.199999999999999,0,1
L0000108,LISTERINE MULTI PROTECT ZERO 100ML,BTL,16,38.0,2.375,1.0,4.716990566028302,20.0,1.25,6.5,0,1
L0000110,LACTAMOR KAPLET,STRIP,11,22.0,2.0,1.0,1.9999999999999998,6.0,1.5,6.0,0,1
L0000205,LOSTACEF SYR,BTL,10,14.0,1.4,1.0,0.6992058987801011,3.0,1.75,2.549999999999999,0,0
L000021,LOSTACEF,STR,33,53.0,1.606060606060606,1.0,1.4564381625088383,5.0,1.0,5.0,0,0
L000022,L-CAL KAP 5X6,STRIP,7,16.0,2.2857142857142856,1.0,1.889822365046136,5.0,3.5,5.0,0,1
L000023,LEVOFLOXACIN 500MG,STRIP,5,10.0,2.0,1.0,2.2360679774997894,6.0,1.0,4.999999999999999,0,1
L000025,LACTULOSE SYR,BTL,21,27.0,1.2857142857142858,1.0,0.4629100498862757,2.0,2.0,2.0,0,0
L000027,LISTERIN FRESH BURSTN 250ML,BTL,38,53.0,1.394736842105263,1.0,0.6794064851909261,3.0,2.0,3.0,0,0
L0000273,SABUN PEPAYA LEORA 135GR,PCS,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
L000028,LAMANDEL SCHT,SCHT,33,156.0,4.7272727272727275,3.0,3.9232697402224916,12.0,4.0,12.0,0,1
L000029,LISTERINE SIWAK 250ML,BTL,48,78.0,1.625,1.0,3.461797589864475,25.0,1.0,2.0,0,0
L000080,LISTERIN ORI 250ML,BTL,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
L00029,LACTACYD BABY 250ML,BTL,36,53.0,1.4722222222222223,1.0,0.7740842003337552,3.0,2.0,3.0,0,0
L00039,LIQUID LOUNDRY DETERGEN 500ML,BTL,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
M00000,MUCOHEXIN ELIXIR SYR,BTL,39,58.0,1.4871794871794872,1.0,1.0226846731132635,6.0,1.5,3.0,0,0
M0000004,M. TELON LANG 100 ML,BTL,16,23.0,1.4375,1.0,0.8139410298049853,3.0,1.25,3.0,0,0
M0000006,M. TELON LANG 60 ML,BTL,13,17.0,1.3076923076923077,1.0,0.7510676161988108,3.0,1.0,3.0,0,0
M0000007,MY BABY TELON PLUS 60 ML,BTL,260,450.0,1.7307692307692308,1.0,1.8673726160251163,12.0,1.0,6.0,0,0
M0000008,MY BABY TELON PLUS 90 ML,BTL,238,411.0,1.726890756302521,1.0,1.7874951230757743,12.0,1.0,6.0,0,0
M0000009,M. URUT DRAGON,BTL,17,35.0,2.0588235294117645,1.0,1.951620744256364,6.0,2.0,6.0,0,1
M0000014,MARCKS CRME,PCS,22,37.0,1.6818181818181819,1.0,1.7562504332855222,6.0,1.0,6.0,0,0
M0000015,MARCKS PUTIH,PCS,14,24.0,1.7142857142857142,1.0,1.815682598006407,6.0,1.0,6.0,0,0
M0000016,MARCKS ROSE,PCS,15,25.0,1.6666666666666667,1.0,1.759328876372492,6.0,1.0,6.0,0,0
M0000017,MASKER KARET,PCS,34,1451.0,42.6764705882353,5.0,84.07454145280312,400.0,50.0,169.99999999999957,1,1
M0000018,MECOBALAMINE 500MG,STRIP,177,345.0,1.9491525423728813,1.0,2.5634475774394967,12.0,1.0,10.0,0,1
M0000020,MEDIKLIN GEL 15G,TUBE,8,11.0,1.375,1.0,0.5175491695067657,2.0,2.0,2.0,0,0
M0000021,MEDIQUIN CR 15G,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M0000023,MEFINAL 500MG,TAB,210,4090.0,19.476190476190474,10.0,26.989487671095834,100.0,10.0,100.0,1,1
M0000024,MELANOX CR 15G,TUBE,19,25.0,1.3157894736842106,1.0,0.47756693294091923,2.0,2.0,2.0,0,0
M0000025,MELANOX FORTE CR 15G,TUBE,19,18.0,0.9473684210526315,1.0,0.5242650104380329,2.0,1.0,2.0,0,0
M0000026,MELOXICAM 15MG,STRIP,225,418.0,1.8577777777777778,1.0,2.2593544519801543,15.0,1.0,5.0,0,1
M0000029,MERTIGO 6MG,TAB,38,388.0,10.210526315789474,4.0,21.672199023779655,100.0,10.0,23.499999999999872,1,1
M0000030,METFORMIN 500MG,STRIP,381,1774.0,4.656167979002625,2.0,8.452647982055735,60.0,3.0,20.0,0,1
M0000031,METHILPREDNISOLONE 16MG,STRIP,63,138.0,2.1904761904761907,1.0,2.8503375174062526,10.0,1.0,10.0,0,1
M0000032,METHILPREDNISOLONE 4MG,STRIP,676,1769.0,2.616863905325444,1.0,5.114071763496434,30.0,2.0,20.0,0,1
M0000033,METHILPREDNISOLONE 8MG,STRIP,161,367.0,2.279503105590062,1.0,3.905462808881015,30.0,2.0,10.0,0,1
M0000034,METRONIDAZOLE,STRIP,69,136.0,1.9710144927536233,1.0,4.021892349792107,20.0,1.0,6.7999999999999545,0,1
M0000036,MICROGYNON KB,BOX,239,470.0,1.9665271966527196,1.0,2.655050852963132,10.0,1.0,10.0,0,1
M0000041,MIXAGRIP,STRIP,86,266.0,3.0930232558139537,2.0,5.546865372286978,25.0,2.0,20.0,0,1
M0000042,MKP LANG 120 ML,BTL,79,134.0,1.6962025316455696,1.0,1.6041167421848115,7.0,1.0,6.0,0,0
M0000043,MKP LANG 15 ML,BTL,256,511.0,1.99609375,1.0,2.588811593315795,12.0,1.0,6.0,0,1
M0000044,MKP LANG 210 ML,BTL,36,56.0,1.5555555555555556,1.0,1.2971274735120224,6.0,1.0,3.75,0,0
M0000045,MKP LANG 30 ML,BTL,427,813.0,1.9039812646370022,1.0,2.7223053747951873,24.0,1.0,6.0,0,1
M0000046,MKP LANG 60 ML,BTL,398,710.0,1.7839195979899498,1.0,2.3612195784808634,12.0,1.0,6.0,0,1
M0000050,MOLEXFLU,STRIP,224,473.0,2.111607142857143,1.0,5.132421268578314,45.0,1.0,4.0,0,1
M0000053,MYCORAL 200MG,TAB,327,2525.0,7.7217125382263,3.0,12.69458072881111,50.0,5.0,50.0,0,1
M0000054,MYCORAL CR,TUBE,392,676.0,1.7244897959183674,1.0,1.5930193773047772,6.0,1.0,6.0,0,0
M0000056,MYLANTA TAB,STRIP,115,238.0,2.0695652173913044,1.0,2.7425232943098563,10.0,1.0,10.0,0,1
M0000057,MOLACORT 0.75MG,STRIP,248,647.0,2.6088709677419355,1.0,5.5225194053505655,40.0,2.0,10.0,0,1
M0000058,MAXIMUS 500,STRIP,250,516.0,2.064,1.0,3.041200354858847,18.0,2.0,6.0,0,1
M0000061,MATERNITY,PCS,45,82.0,1.8222222222222222,1.0,1.3532601861109825,6.0,2.0,5.3999999999999915,0,1
M0000062,MAMI BREAST PUMP,PCS,313,770.0,2.4600638977635785,1.0,4.777669343401481,24.0,2.0,6.999999999999886,0,1
M0000064,MADURASA JERUK,SACH,931,3680.0,3.9527389903329753,1.0,16.468344365654353,300.0,1.0,12.0,1,1
M0000074,M. KAPAK 3ML,BTL,32,48.0,1.5,1.0,0.8032193289024987,3.0,2.0,3.0,0,0
M0000075,M. KAPAK 5ML,BTL,45,63.0,1.4,1.0,0.5799686511904211,3.0,2.0,2.0,0,0
M0000076,M. KAPAK 28ML,BTL,39,55.0,1.4102564102564104,1.0,0.5485842409017252,3.0,2.0,2.0,0,0
M0000077,MOXIGRA,STRIP,47,103.0,2.1914893617021276,1.0,3.274660937458892,20.0,2.0,8.199999999999974,0,1
M0000078,MADU SYAMIL ANAK,BTL,73,111.0,1.5205479452054795,1.0,1.068612665524478,6.0,1.0,3.0,0,0
M0000082,MINYAK ZAITUN AL-AROBI,BTL,134,231.0,1.7238805970149254,1.0,1.528632939043072,6.0,1.0,6.0,0,0
M0000084,MEDIKLIN TR 15 GRAM,TUBE,70,101.0,1.4428571428571428,1.0,0.673208073132556,3.0,2.0,3.0,0,0
M0000086,MIXAGRIP FLU DAN BATUK,STRIP,117,405.0,3.4615384615384617,2.0,5.984950179175668,25.0,2.0,25.0,0,1
M0000087,MEDICATED 12 ML,BTL,58,109.0,1.8793103448275863,1.0,2.061149280895666,12.0,1.0,6.0,0,1
M0000088,MEDICATED 20 ML,BTL,95,152.0,1.6,1.0,1.6910276367005677,12.0,1.0,6.0,0,0
M0000090,MASTER NON WOVEN,DUS,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M0000091,MY BABY TELON PLUS 150 ML,BTL,177,296.0,1.6723163841807909,1.0,1.6113841281405301,6.0,1.0,6.0,0,0
M0000093,MOLACORT 0.5 MG,STRIP,130,331.0,2.546153846153846,1.0,4.154219930620169,30.0,2.0,10.0,0,1
M0000095,M. KAPAK 56 ML,BTL,18,24.0,1.3333333333333333,1.0,0.5940885257860047,3.0,1.75,2.1499999999999986,0,0
M0000098,MADU TJ STRAW,SACH,374,1850.0,4.946524064171123,1.0,15.4828392836153,144.0,2.0,12.0,1,1
M0000099,MADU TJ JERUK,SACH,342,2329.0,6.809941520467836,1.0,16.588573797699773,144.0,4.0,36.0,1,1
M0000100,MIRASIC,STRIP,3076,9023.0,2.9333550065019507,1.0,14.500612129230424,500.0,2.0,3.0,1,1
M0000101,MUCOS SYR,BTL,38,52.0,1.368421052631579,1.0,0.5891382910924179,3.0,2.0,2.1499999999999986,0,0
M0000102,MERIT,SACH,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M0000103,MADU TJ SUPER 150GR,BTL,165,292.0,1.7696969696969698,1.0,1.9431689055297257,12.0,1.0,6.0,0,1
M0000104,MUCOHEXIN TAB,STRIP,12,44.0,3.6666666666666665,1.5,6.773388212614709,25.0,3.0,12.899999999999984,0,1
M0000106,MBK POWDER,SACH,28,202.0,7.214285714285714,3.0,9.154465183954374,36.0,12.0,24.0,0,1
M0000107,MKP LANG AROMATIK 60ML,BTL,42,69.0,1.6428571428571428,1.0,1.2653241861938966,6.0,1.75,3.0,0,0
M0000108,M. TELON LANG PLUS 60ML,BTL,16,26.0,1.625,1.0,0.9574271077563381,3.0,3.0,3.0,0,0
M0000112,M. ANGIN LANG 6ML,BTL,38,54.0,1.4210526315789473,1.0,0.7215441005558438,3.0,2.0,3.0,0,0
M0000113,M. ANGIN LANG 3ML,BTL,25,37.0,1.48,1.0,0.7702813338860895,3.0,2.0,3.0,0,0
M0000115,MADU BIMA 99,BTL,32,42.0,1.3125,1.0,0.5922891621605981,3.0,1.25,2.4499999999999993,0,0
M0000116,MUCOS DROP,BTL,23,26.0,1.1304347826086956,1.0,0.3443502215750909,2.0,1.0,2.0,0,0
M0000132,M.ANGIN LANG 24ML,BTL,15,20.0,1.3333333333333333,1.0,0.6172133998483678,3.0,1.5,2.299999999999999,0,0
M0000133,MKP LANG AROMATIK 30ML,BTL,52,88.0,1.6923076923076923,1.0,1.321592348207884,6.0,2.0,4.349999999999987,0,0
M0000141,MEDIAMER B6,STRIP,6,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M0000146,M. KAPAK 10ML,BTL,65,93.0,1.4307692307692308,1.0,0.6839506279977098,3.0,2.0,3.0,0,0
M0000147,M. KAPAK 14ML,BTL,38,53.0,1.394736842105263,1.0,0.679406485190926,3.0,2.0,3.0,0,0
M0000148,MIRASIC SYR,BTL,175,321.0,1.8342857142857143,1.0,1.7619775425433006,6.0,1.0,6.0,0,1
M0000164,MY BABY POWDER 50GR,BTL,54,101.0,1.8703703703703705,1.0,1.5301534797393204,7.0,3.0,6.0,0,1
M0000165,MY BABY POWDER 100GR,BTL,30,49.0,1.6333333333333333,1.0,0.9278574999588488,3.0,3.0,3.0,0,0
M0000166,MY BABY POWDER 150GR,BTL,15,24.0,1.6,1.0,0.9102589898327995,3.0,2.5,3.0,0,0
M0000169,MEXON,STRIP,48,123.0,2.5625,1.0,2.9384193898486135,10.0,2.0,10.0,0,1
M0000171,MAAG GEL,BTL,140,261.0,1.8642857142857143,1.0,1.767861425140411,10.0,2.0,6.0,0,1
M0000173,MIXALGIN TAB,STRIP,155,345.0,2.225806451612903,1.0,3.2082450336690314,20.0,2.0,10.0,0,1
M0000176,MADU TJ MURNI 250GR,BTL,192,339.0,1.765625,1.0,1.8254356505054141,12.0,1.0,6.0,0,1
M0000181,MADU HITAM PROPOLIS SAR,BTL,86,439.0,5.104651162790698,1.0,7.1964518541185045,26.0,10.0,20.0,0,1
M0000182,MKP LANG AROMATHERAPY 15ML,BTL,6,12.0,2.0,1.0,1.9999999999999998,6.0,1.75,5.0,0,1
M0000183,M. ANGIN LANG 12ML,BTL,22,32.0,1.4545454545454546,1.0,0.8004327833694973,3.0,1.75,3.0,0,0
M0000184,MY BABY TELON PLUS LONG PROTECTION 60ML,BTL,47,79.0,1.6808510638297873,1.0,1.589454144458342,6.0,1.0,6.0,0,0
M0000185,MIRASIC FORTE  650MG,STRIP,190,449.0,2.363157894736842,1.0,6.439766544645893,60.0,2.0,4.549999999999983,0,1
M0000194,MY BABY TELON PLUS LONG PROTECT 90ML,BTL,42,67.0,1.5952380952380953,1.0,1.397899535968053,6.0,1.0,5.849999999999987,0,0
M0000195,MADU TJ MURNI 500GR,BTL,104,155.0,1.4903846153846154,1.0,1.079330899419,6.0,2.0,3.0,0,0
M0000197,M. IKAN SALMON,BTL,29,43.0,1.4827586206896552,1.0,0.7847060257179307,3.0,2.0,3.0,0,0
M0000199,MADU DIABETES,BTL,5,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000020,MASKER KAIN BATIK,PCS,5,6.0,1.2,1.0,0.4472135954999579,2.0,1.0,1.7999999999999998,0,0
M0000201,MUPIROCIN OINTMENT 10GR,TUBE,61,80.0,1.3114754098360655,1.0,0.5013642590159167,3.0,2.0,2.0,0,0
M0000202,MOLAKRIM 30GR,TUBE,23,33.0,1.434782608695652,1.0,0.7277666307098062,3.0,2.0,3.0,0,0
M0000203,MELANOX ES CR 15GR,TUBE,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M0000205,MYCORINE CR 5G,TUBE,11,15.0,1.3636363636363635,1.0,0.8090398349558905,3.0,1.0,3.0,0,0
M0000210,MOLAFAT SYR,BTL,53,89.0,1.679245283018868,1.0,1.9192705435785953,12.0,1.0,6.0,0,0
M0000214,MY BABY SHAMPOO,BTL,8,13.0,1.625,1.5,0.7440238091428449,3.0,2.0,2.6499999999999995,0,0
M0000216,MINYAK BUT-BUT,BTL,104,144.0,1.3846153846153846,1.0,0.6581482157810449,3.0,2.0,3.0,0,0
M0000217,MADU TJ PANAS DALAM 150GR,BTL,65,116.0,1.7846153846153847,1.0,1.6723141497292355,6.0,1.0,6.0,0,1
M0000218,MKP LANG PLUS 30ML,BTL,38,62.0,1.631578947368421,1.0,1.441115420693646,6.0,1.0,6.0,0,0
M0000219,MKP LANG PLUS 60 ML,BTL,53,87.0,1.6415094339622642,1.0,1.4290171396754525,6.0,1.0,6.0,0,0
M0000220,MKP LANG PLUS 15 ML,BTL,28,43.0,1.5357142857142858,1.0,1.5748519708717799,6.0,1.0,6.0,0,0
M0000222,METERAN BAYI BULAT,PCS,1,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
M0000225,MAGTRAL STRAW,STRIP,21,56.0,2.6666666666666665,1.0,3.1358146203711303,10.0,2.0,10.0,0,1
M0000226,MEPROMAAG TAB,STRIP,6,16.0,2.6666666666666665,1.0,3.6147844564602556,10.0,1.75,8.0,0,1
M0000227,MOLADERM CR 10GR,TUBE,30,58.0,1.9333333333333333,1.0,1.5521583045227219,6.0,2.0,6.0,0,1
M0000228,MINYAK URUT PARCOK,BTL,4,7.0,1.75,1.5,0.9574271077563381,3.0,2.25,2.8499999999999996,0,0
M0000229,MARCKS TEENS CP PINK,PCS,3,4.0,1.3333333333333333,1.0,0.5773502691896258,2.0,1.5,1.9,0,0
M000023,MEXON SYR 60ML,BTL,3,4.0,1.3333333333333333,1.0,0.5773502691896257,2.0,1.5,1.9,0,0
M0000230,MILO UHT 190ML,KOTAK,138,302.0,2.1884057971014492,1.0,3.9495924665267643,36.0,1.0,12.0,0,1
M0000233,MY BABY TELON PLUS 150ML LONG PROTEC,BTL,7,11.0,1.5714285714285714,1.0,0.9759000729485332,3.0,2.0,3.0,0,0
M0000234,MEPROCE TAB,STRIP,14,20.0,1.4285714285714286,1.0,1.3424596091494903,6.0,1.0,3.3999999999999986,0,0
M0000235,MADURASA BOTOL PREMIUM 350GR,BTL,4,6.0,1.5,1.0,1.0,3.0,1.5,2.6999999999999993,0,0
M0000237,MADURASA JERUK NIPIS 150GR,BTL,22,33.0,1.5,1.0,1.224744871391589,6.0,1.0,3.0,0,0
M0000241,M. TELON LANG PLUS 150ML,BOTOL,5,7.0,1.4,1.0,0.5477225575051662,2.0,2.0,2.0,0,0
M0000242,MENSES KAPSUL,BTL,36,64.0,1.7777777777777777,1.0,2.256560101584598,12.0,1.0,6.0,0,1
M0000244,MASKER KARET NIAN,PCS,697,39519.0,56.6987087517934,50.0,263.60184385103156,5000.0,50.0,100.0,1,1
M0000245,MASKER NIAN KF94,PCS,29,158.0,5.448275862068965,2.0,6.6310212900995635,20.0,10.0,20.0,0,1
M0000246,MYWELL VIT D3 1000,BTL,23,32.0,1.391304347826087,1.0,0.6563764465043607,3.0,2.0,2.8999999999999986,0,0
M0000247,MILO UHT 110,PCS,38,84.0,2.210526315789474,1.0,2.7327631273309394,12.0,2.0,6.8999999999999915,0,1
M0000248,MASKER NIAN HIJAB,PCS,122,4007.0,32.84426229508197,2.0,121.43576477630747,1250.0,50.0,50.0,1,1
M0000249,MASKER NIAN DUCKBIL,PCS,222,6565.0,29.57207207207207,2.0,170.39823394193,2500.0,8.0,100.0,1,1
M000025,MY BABY BATH TELON PLUS 200ML,BTL,6,8.0,1.3333333333333333,1.0,0.816496580927726,3.0,1.0,2.5,0,0
M0000258,MECOVIT-D3,STRIP,6,18.0,3.0,2.0,3.0983866769659336,9.0,3.0,7.5,0,1
M000051,MOLEXFLU SYR,BTL,6,18.0,3.0,1.0,4.427188724235731,12.0,1.75,9.5,0,1
M0000856,MECOVIT-C,STRIP,57,131.0,2.2982456140350878,1.0,7.801018505574178,60.0,1.0,3.0,0,1
M0000857,MOLAFATE SUSP 100ML,BTL,20,30.0,1.5,1.0,0.9459053029269174,4.0,1.25,3.0500000000000007,0,0
M0000858,MILNA CRACKERS APPLE ORANGE 20GR,BOX,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M0000859,MILNA CRACKERS BANANA 20GR,BOX,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M0000860,MADURASA BOTOL PREMIUM 150GR,BTL,4,6.0,1.5,1.0,1.0,3.0,1.5,2.6999999999999993,0,0
M0000861,MAX-D 1000,STRIP,13,45.0,3.4615384615384617,2.0,5.15776735638242,20.0,2.0,10.999999999999979,0,1
M0000862,MADU MAGO 350GR,BTL,9,11.0,1.2222222222222223,1.0,0.4409585518440984,2.0,1.0,2.0,0,0
M0000863,MBK SILVER 60GR,PCS,11,23.0,2.090909090909091,3.0,1.044465935734187,3.0,3.0,3.0,0,1
M0000865,MADU MINT,BTL,7,14.0,2.0,2.0,0.0,2.0,2.0,2.0,0,1
M000111,MADU KURMA TJ 150GR,BTL,57,92.0,1.6140350877192982,1.0,1.4111088087654469,6.0,1.0,6.0,0,0
M000112,MADURASA ORIGINAL,SACH,33,237.0,7.181818181818182,1.0,25.18488453598525,144.0,1.0,22.799999999999997,1,1
M000115,MADU TJ SUPER 500 GR,BTL,92,131.0,1.423913043478261,1.0,1.0080303463530536,6.0,1.0,3.0,0,0
M000116,MADU TJ SUPER 250 G,BTL,104,170.0,1.6346153846153846,1.0,1.6782890750901174,12.0,1.0,6.0,0,0
M000117,MADU TJ MURNI 150 GR,BTL,296,528.0,1.7837837837837838,1.0,2.3217192359799226,24.0,1.0,6.0,0,1
M000118,MILNA BISCUIT APEL ORANGE,KOTAK,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000119,MILNA BISCUIT BRS MERAH,KOTAK,2,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
M000176,M.TELON LANG PLUS 100 ML,BTL,45,269.0,5.977777777777778,2.0,7.059773653624034,24.0,12.0,24.0,0,1
M000178,MADU TJ KURMA 250GR,BOTOL,41,64.0,1.5609756097560976,1.0,1.096557807135695,6.0,2.0,3.0,0,0
M000181,MASKER HIJAB,PCS,101,1919.0,19.0,2.0,42.64832939283789,300.0,10.0,100.0,1,1
M000187,MAMI NON WOVEN PADS,BOX,4,36.0,9.0,1.0,16.0,33.0,9.0,28.19999999999999,0,1
